SIP1	GEMIN6	NCKIPSD	GEMIN7	SNRNP70	CHRM4	SNRPE	DDX20	COMTD1	ERMAP	GEMIN8	GEMIN4	STRN4	STRAP	SNRPF	SNRPG	ACTA2	PNKD	ACTBL2	CLK3	PRKAG2	SNRPN	LSM6	SNRPD1	C19orf75																																																																																																																																													
FTL	LUC7L2	FTH1	ZCCHC17	ZNF558	NCOA4	ZNF133	SREK1IP1	NKAP	GLTSCR2	GRINL1A	ZNF263	LUC7L																																																																																																																																																									
HSPA5	PRSS2	FBLN7	LRRC33	GNRH1	GLB1L2	HLA-DRB5	CPA5	SERPINF1	BMP1	CSN1S1	NPB	LYZL2	PRSS50	ERLIN2	SPINLW1	B4GALT4	INSL6	NSG2	ANTXR1	RETN	ITGA9	LOXL3	VIT	ADAM21	DNAJB11	VSIG8	WNT7A	EPHA7	SIL1	LRP1	HAPLN3	SIGLEC12	KIAA1161	CCNJL	FAM187B	SYPL2	SIGLEC10	SCGB1D1	TEPP	LYPD1	PON2	SCGB1D4	CLEC18A	VWCE	P4HA3	TOR3A	ASGR2	NAPSA	WNT2	SPACA3	MPPE1	FUCA2	PROZ	KIAA2013	SDF2	ARSI	TSHB	TINAG	DNASE1L2	PODN	INHA	SPACA4	HS3ST2	DPEP3	AGT	PCDHA10	DHH	IL12RB1	ITLN1	EFEMP1	EGFL6	ADAMTS18	LRRC32	WNT4	ANGPTL2	ST3GAL2	INHBE	CPA2																																																																																							
KCNAB2	KCNAB1	KCNAB3	HAO1	KIAA1967	KCNA5	KCNA6	TNNC2	KCNA10																																																																																																																																																													
RRAS	IL1F5	SSC5D	SLC25A41	JSRP1	RIN1	ITLN1	NCSTN	TMEM185A	SDC1	CCNL2	CRH	BZW2	PRDM1																																																																																																																																																								
EEF1A2	GYPA	HSPB8	DHX57	NCSTN	ABTB1	ST6GALNAC1	GTF2E2	FLT4	VARS	PPIAL4G	RPS11	BTNL3	EEF1G	IL1F6	C10orf125	CXorf26	TMEM25	C4orf19	DCP2	GJB7	SNRNP27	TPT1	N6AMT2	SLC13A5	HEXIM1	TTLL12	WDR53	HOMER1	RAB1A	ZNF490	EEF1B2	TLE3	USP47	PITHD1	MLLT6	CTAGE5	LRRC56	DBF4	EEF1A1	FGB	CARS	CKS1B	EEF1D	PSG1	SREK1IP1	NXPH2	SLC38A7	TBXAS1																																																																																																																					
CRYBG3	PRKAR2B	NPAS1	TSSK1B	MLF1																																																																																																																																																																	
WDR4	XPNPEP1	TCEAL1	RBM14-RBM4	METTL1	CARM1	ALG12	PBX2	RNF138																																																																																																																																																													
PSMD10	UCHL5	CCDC74B	PSMC1	ADRM1	PSMC5	PSMD12	CCDC92	PSMD5	PSMC3	PSMC4																																																																																																																																																											
WDR26	MAGEA1	RMND5A	IKZF1	JPH4	INSL6	PRG2	CCDC120	PIP4K2A	HTRA4	TDGF1	BMP1	PIGT	PRG3	PRICKLE3	MRPL4	TIGD5																																																																																																																																																					
TGM3	CCDC103	TBC1D22B	FTH1	PPME1	C16orf70	CDK15	CCDC51	FBXL4																																																																																																																																																													
MGAT1	TCTN2	FUT8	RELL1	ADPGK																																																																																																																																																																	
SNTB1	DMD	NDEL1	SNTG2	HMG20A																																																																																																																																																																	
GOLPH3	SLC39A5	RASSF8	PNKD	P2RY8	GPRC5C	C16orf42	GPR77	CHSY3	P2RY12	TNFRSF8	AMIGO3	ENTPD7	CHST6	GMPPA	P2RX1	GMPPB	ST3GAL1	C3orf58	WBSCR16																																																																																																																																																		
PHF21A	HMG20B	HDAC1	EXOC1	HMG20A																																																																																																																																																																	
MAN2A2	HLA-DRA	TAZ	HLA-E	PLAUR	B4GALT6	SUSD4	FUT8	TMEM25	CLEC12A	GALNT7	SLC39A4	MGAT4C	CD1E	IL17RC	SLC9A6	DEFA1	GAA	PTPRK	LYZL2																																																																																																																																																		
INHA	IKBKG	HSPA5	CALR	PDIA3																																																																																																																																																																	
OSGEP	CCDC28B	MBIP	TPRKB	POP7	AGPHD1	NUP43	C14orf142	LAGE3	TP53RK																																																																																																																																																												
CHD4	PHF20L1	IKZF1	HSFY1	CPNE5	ZNF581	ZNF219	CTBP1	SNRNP27	RBBP7	GATAD2A	ZNF524	HDAC1	GATAD2B	MBD3L1																																																																																																																																																							
MAP1B	DBF4B	RASSF1	CRYAB	HSPB6	EEF1D																																																																																																																																																																
UHRF1	TRPV5	TCEAL1	ARIH1	UQCRB	TMCC2	WIPI1	HBS1L	CCNDBP1	RNMTL1	ZNF18	BTRC																																																																																																																																																										
NFKBIL1	ZRANB2	AHCYL2	GPR156	ZC3H18	PIP4K2A	EAF1	ARRB2	TNFRSF1A	JMJD6	LUC7L																																																																																																																																																											
SLC25A6	FAM187B	ERGIC3	FAM131B	CHRM4	CD79B	TOMM22	LRP1	VSIG4	CLEC2D	THBS3	GAA	DKK3	SPACA1	C1orf85	CNDP1	PDCD1	PMEL	ISLR	TMCO3																																																																																																																																																		
MMADHC	MRPS24	FGL1	C1orf94	RASL10B	SFPQ	SDHB	KIF12	CCDC69	C9orf24	NDUFS7	AURKAIP1																																																																																																																																																										
LYG2	SEMG2	TRAF2	ZMAT4	FBXL4	RPN2	APIP	BIRC2	C13orf31	DOLPP1	SGOL2	PPP2R2D	KIF3A	VPS33B	SETDB2	ZER1	NSMAF	NID2	PYHIN1	VIPAR	SPATA20	CPLX3	OAZ3	RAB11B	IL31RA	C1orf49	COL4A2	MRPL38																																																																																																																																										
CHI3L1	HSPA8	MTRF1L	CD55	CALR	DDHD2	BRE																																																																																																																																																															
CORO7	ASB6	KLHL20	THBS3	ADC	CNTF																																																																																																																																																																
KLHDC9	DOCK7	THOC3	CTSA	NT5DC2	GLB1																																																																																																																																																																
NR1I3	MED17	MED14	NCOA2	PPM1B	NCOA1	MED1	MED13	UBB	MED24	MED4	MED23																																																																																																																																																										
SLCO6A1	PTPN1	TGM1	RNASE7	CTSH	CPA4	TTYH3	HAL	EDA	PSMD11	ASAH1	LAPTM4B	SLC9A1																																																																																																																																																									
SERPINB4	CCDC94	POLL	LRRN3	L2HGDH	FRMD1	PPM1E	FAM60A	NPPA	DAB2	METTL13	CCNYL1	PKD2L2	HLA-DPA1	ANUBL1	ZIC1	FTH1	ITGA9	C16orf70	SUSD3	UPRT	MMRN1	ACAD9	KIR3DS1	FCRL5	TBC1D22B	HOXD10	UCP2	RNF25	CCDC92	PDE4DIP	UGT1A10	ZSCAN20	STARD13	MAPK6	GPR18	DDX19B	CYP3A5	ZNF354C	CDK15	MPI	IL18	MRPL38	ASCC1	SERPINB3																																																																																																																									
NFATC1	ARMC8	PPP3R1	LRRC28	HMGCS2	SEMA7A	MKLN1	C14orf104	OBSL1	PLOD1	ZMYND19	PPP3CA	PPP3CC																																																																																																																																																									
PUSL1	ISOC2	GFOD1	HSPD1	TRIP13	IMPDH1	IMPDH2	CROCC	KBTBD5	GCHFR	SSSCA1	CAMK2D	CDH19																																																																																																																																																									
TRIM28	ZNF254	POGK	ZNF785	ZFP1	ZNF114	ZNF354A	ZNF738	ZNF33A	ZNF416	ZNF658	ZNF460	ZNF223	ZNF701	CBX5	ZNF708	ZNF273	ZNF669	ZNF732	ZNF432	ZNF267	ZNF764	ZNF30	ZNF320	ZNF33B	ZNF624	ZNF829	ZNF264	ZNF250	ZNF620	ZNF324B	ZNF585B	ZNF707	ZNF274	ZNF195	ZNF85	ZNF77	ZNF721	ZNF766	ZFP112	ZNF621	ZNF268	ZNF845	ZNF747	ZNF720	ZNF695	ZNF445	ZNF84	ZNF28	ZNF517	CBX1	ZNF354C	ZNF595	ZNF331	ZNF19	ZNF573	ZIM2	ZNF616																																																																																																												
RHOT2	BTAF1	SARM1	WDFY3	XPR1	MRPL20	FKRP	UBC	MYO19	RHOT1	SGPP1	ATP2B2																																																																																																																																																										
MOS	KIAA0664	BIRC6	PPP2R5E	PPP2R5A	FAM188A	FKBP5																																																																																																																																																															
VEZT	C3AR1	GPR21	IPPK	PLEKHO2	CHRM4	TMED6	DLK2	FZD10	VIPR2																																																																																																																																																												
CA14	PEX19	EIF2B3	XPO4	EIF2B5	PI4KA	EIF2B1	IQCB1	THADA	RANBP6	NCAPH2	COG2	EXOC5	ATR	COG7	FAM176B	EIF2B2	DNM1L	TNPO2	COG4	KIF14	EXOC6B	NF1	EXOC7	EIF2B4	XPO6	SLC38A7	LTN1	MTOR	KIAA1524	SLC22A18	SAAL1																																																																																																																																						
NOSIP	TNNC2	NEU2	CUL5	PTPN11	POLL																																																																																																																																																																
CD2BP2	ACAD11	TSSC4	PRPF8	OBSL1	EAPP	TXNL4A	SNRPE	SNRNP40	TRAF7	PRPF6	ZNHIT2	EFTUD2	DDX23	SNRNP200	KLHL36	SNRPF	SNRPG	NAA30	SNRPD2	SNRPN	DHX38	SNRPB	SNRPD1																																																																																																																																														
SNX27	IGHG1	C10orf47	SERPINA3	C6orf58	FAM19A3	PIGR	FGA	CP	IGHG2	SCGB2A1	HPX	LCN2	IGHG4	APOA1	KNG1	MRAP2	RASSF1	IGLL5	IGLC2	FGG	DMBT1	ZG16B	IGHG3	ALB	LYZ	AHSG	PRR4	CHRDL1	LTF	SCGB1D1	LRRC36	C4A	CST1	HP	PLUNC	VPS26B	CDS1	TTR	IGHM	APOA4	CST4	IGJ	C20orf114	FGB	ORM1	SERPINA1	GPR156	TF	IGHA1	IGHA2	FIG4	LCN1	LACRT	C3																																																																																																															
GORASP1	GOLGA2	C9orf25	TPRKB	KIAA0391	INTS4	TMTC4	TES	DKK3	CDK2	CENPN	TDP2	PPP6R2	STX12	ALDH1A3	HARS2	DOCK11	NXN	CLIP1	STK25	AASDH	NIF3L1	CLASP2	SLC15A4	USP46	C22orf13	BLZF1	FEM1B	WWOX	HSPD1	RHPN1	CENPL	USP12	C20orf94	C1orf49	STX7	RTCD1	CCNJ																																																																																																																																
CTGF	SELRC1	EP300	LRP2	CREBBP	FZR1	KLHL23	ARIH1	TRIM68																																																																																																																																																													
MED6	CDK19	MED19	CCNC	MED18	MED21	BIRC5	MED7	MED1	CDK8																																																																																																																																																												
PXDN	FGL1	PLAUR	ADCYAP1	ACADSB	NELL1	CNPY3	SCGB2A2	NELL2	VIP	PLA2G12A	ERP44	ADPGK	DEFA1	GML	PTPRK	INSL5	HAUS1																																																																																																																																																				
CSPP1	GAN	PCM1	SPC25	XRCC6BP1	ACTR1B	DCTN4	ACTR10	DCTN5	DCTN2	DCTN3	KLHL26	DCTN6	NME7	HOMER1	CPNE8																																																																																																																																																						
