rnaseq_profile_id,donor_id,donor_age,genotype_driver,genotype_reporter,cell_reporter,cell_prep_sample_id,sampling_region,slice_index,slice_id,slice_name,cell_id,rnaseq_profile_total_reads,rnaseq_profile_percent_reads_aligned_to_mrna,rnaseq_profile_percent_reads_aligned_to_ncrna,rnaseq_profile_percent_reads_aligned_to_genome_only,subclass,subclass_order,subclass_color,broad_class,broad_class_order,broad_class_color
497124490,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391006,2523962,45.1,3.47,22,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124491,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391007,2624491,41.6,3.72,23.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124492,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391008,2658367,48.3,3.7,18.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124493,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391009,2465419,41.9,3.59,23.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124494,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391010,2629282,46.6,3.16,20.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124495,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391011,2438984,59.8,3.02,12.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124496,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391012,2813791,44.9,3.4,20.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124497,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391013,2707762,53.3,3.16,16.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124498,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391014,2575330,39.1,3.82,23.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124499,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391015,2702615,46.7,3.49,20.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124500,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391016,2579699,59.7,2.57,11.1,Tac1_Gabra4,6,#CE1256,Gad2_Chrna6,3,#FF0000
497124501,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391017,2601399,63.9,2.62,10.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124502,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391018,3004318,55.5,3.29,15.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124503,489910845,P54,Snap25-IRES2-Cre,Ai14,cre reporter positive,490273860,Mouse LGN - Shell,11,490273822,Snap25-IRES2-Cre;Ai14-215928.11.01,501391019,2712434,56.8,3.14,13.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124504,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916885,Mouse LGN - Core,10,490916028,Gad2-IRES-Cre;Ai14-217032.10.01,501389408,2588958,65.3,2.56,9.96,Styk1_Cdh13_Car10,7,#FF6A6A,Gad2_Chrna6,3,#FF0000
497124505,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916885,Mouse LGN - Core,10,490916028,Gad2-IRES-Cre;Ai14-217032.10.01,501389409,2595501,61.4,2.18,10.4,Styk1_Xylb,9,#FF3030,Gad2_Chrna6,3,#FF0000
497124506,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916885,Mouse LGN - Core,10,490916028,Gad2-IRES-Cre;Ai14-217032.10.01,501389410,2129665,55.2,3,14.5,Styk1_Cdh13_Car10,7,#FF6A6A,Gad2_Chrna6,3,#FF0000
497124507,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916885,Mouse LGN - Core,10,490916028,Gad2-IRES-Cre;Ai14-217032.10.01,501389411,2814684,57.5,2.56,14.8,Tac1_Gabra4,6,#CE1256,Gad2_Chrna6,3,#FF0000
497124508,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916885,Mouse LGN - Core,10,490916028,Gad2-IRES-Cre;Ai14-217032.10.01,501389412,2673433,57.4,2.99,14.1,Styk1_Cdh13_Car10,7,#FF6A6A,Gad2_Chrna6,3,#FF0000
497124509,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916885,Mouse LGN - Core,10,490916028,Gad2-IRES-Cre;Ai14-217032.10.01,501389413,2717208,58.2,2.81,14.1,Styk1_Xylb,9,#FF3030,Gad2_Chrna6,3,#FF0000
497124510,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916885,Mouse LGN - Core,10,490916028,Gad2-IRES-Cre;Ai14-217032.10.01,501389414,2692780,61.6,2.52,9.92,Tac1_Gabra4,6,#CE1256,Gad2_Chrna6,3,#FF0000
497124511,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916885,Mouse LGN - Core,10,490916028,Gad2-IRES-Cre;Ai14-217032.10.01,501389415,2102359,66.7,2.48,8.51,Styk1_Cdh13_Car10,7,#FF6A6A,Gad2_Chrna6,3,#FF0000
497124512,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389416,2790469,61.3,2.73,12.4,Styk1_Cdh13_Car10,7,#FF6A6A,Gad2_Chrna6,3,#FF0000
497124513,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389417,2559909,69.1,2.32,5.89,Gad2_Rspo2,16,#FF8C00,Gad2_Syt4,4,#FFFF00
497124514,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389418,2381625,53.8,3.97,13.2,Cck_Npy_Pcdh15,17,#E54E03,Gad2_Syt4,4,#FFFF00
497124515,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389419,2197453,49.5,3.38,18.5,Tac1_Gabra4,6,#CE1256,Gad2_Chrna6,3,#FF0000
497124516,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389420,2637304,60.2,2.97,12,Plek2_Pkib,13,#FFFF00,Gad2_Syt4,4,#FFFF00
497124517,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389421,2484681,63.8,2.58,9.39,Calb2_Plac9a,11,#9400E2,Gad2_Syt4,4,#FFFF00
497124518,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389422,2533514,67.1,2.52,9.35,Styk1_Xylb,9,#FF3030,Gad2_Chrna6,3,#FF0000
497124519,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389423,2464043,64.2,2.94,8.84,Gad2_Zar1,14,#FFA500,Gad2_Syt4,4,#FFFF00
497124520,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389424,2540449,52.6,3.19,17.7,Chrna6_Plac9a,8,#E7298A,Gad2_Chrna6,3,#FF0000
497124521,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389425,2599121,65.5,2.71,7.66,Plek2_Pkib,13,#FFFF00,Gad2_Syt4,4,#FFFF00
497124522,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389426,2657647,71.8,1.99,4.92,Gad2_Zar1,14,#FFA500,Gad2_Syt4,4,#FFFF00
497124523,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389427,2711827,57.3,3.02,15,Tac1_Gabra4,6,#CE1256,Gad2_Chrna6,3,#FF0000
497124524,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389428,2695536,71.6,2.34,4.52,Gad2_Zar1,14,#FFA500,Gad2_Syt4,4,#FFFF00
497124525,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389429,2739359,65.5,2.6,8.85,Plek2_Pkib,13,#FFFF00,Gad2_Syt4,4,#FFFF00
497124526,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389430,2707793,52.5,3.14,16.7,Styk1_Cdh13_Car10,7,#FF6A6A,Gad2_Chrna6,3,#FF0000
497124527,490370092,P53,Gad2-IRES-Cre,Ai14,cre reporter positive,490916893,Mouse LGN - Core,11,490916500,Gad2-IRES-Cre;Ai14-217032.11.01,501389431,2519071,65.5,2.39,8.05,Gad2_Rspo2,16,#FF8C00,Gad2_Syt4,4,#FFFF00
497124536,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389893,2911701,13.6,4.73,19.1,Lars2_Kcnmb1,20,#8E170E,Lars2_Kcnmb1,5,#8E170E
497124537,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389894,3000413,35.8,4.51,27.3,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497124538,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389895,2533551,42.8,4.81,20.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124539,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389896,2550578,36.8,4.47,24.5,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497124540,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389897,2700537,31,4.86,24.1,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497124541,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389898,2407967,42.3,4.18,20.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124542,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389899,2480280,39.4,4.36,23.7,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497124543,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389900,2524705,38.5,4.4,23.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124544,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389901,2392240,40.3,4.39,20.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124546,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389902,2688854,46.8,3.3,19.2,Slc17a6_Pcdhgb4,2,#00B7FF,Slc17a6,1,#0000FF
497124547,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389903,2411137,34.3,4.52,29.2,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497124548,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389904,2214034,32.3,5.02,23,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497124549,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389905,2441210,43.9,3.84,22.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124550,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389906,928808,31.3,4.79,25.8,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497124551,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521721,Mouse LGN - Core,10,491521398,Slc17a6-IRES-Cre;Ai14-219924.10.01,501389907,2146790,39.3,4.73,21,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497124552,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389908,2967569,47.2,3.76,19.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124553,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389909,2873096,54,3.42,16.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124554,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389910,2822729,54.4,3.54,15.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124555,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389911,3001505,48.1,3.92,20.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124556,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389912,933199,49.4,3.27,19.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124557,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389913,2753070,46.2,3.64,22.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124558,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389914,2391050,47.5,3.68,21,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124559,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389915,2057343,49.8,3.39,18.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124560,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389916,1883401,38.3,4.13,24.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124561,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389917,2535430,39.7,3.78,24.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124562,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389918,2092325,50.6,3.84,17.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124563,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389919,2948335,52.1,3.58,16.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124564,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389920,2256844,50.5,3.86,17.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124565,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389921,2162554,41.1,3.88,23.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124566,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389922,2280484,51.2,3.55,17.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124567,491354001,P56,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491521739,Mouse LGN - Core,11,491521411,Slc17a6-IRES-Cre;Ai14-219924.11.01,501389923,1881258,39.9,3.76,23.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124568,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389924,2664336,48.7,3.85,20.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124569,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389925,2233304,60.4,3.29,11.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124570,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389926,1968902,33.9,4.01,29.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124571,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389927,1413187,52.7,3.22,16.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124572,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389928,2359099,45.6,3.78,22.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124573,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389929,2502624,40.5,3.85,25.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124574,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389930,2143540,43.1,3.79,23.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124575,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389931,2268494,51.4,4,17.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124576,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389932,2696282,49.6,3.96,19.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124577,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389933,2716429,46.9,3.63,22.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124578,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389934,2502272,42.6,3.97,24.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124579,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389935,2348559,44.4,3.78,24.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124580,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389936,2268508,41.9,3.78,25.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124581,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389937,2437842,60.7,3.4,13.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124582,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389938,2317275,39.2,3.91,27.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124583,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389939,2401809,47.8,3.85,22.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124584,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389940,2200695,51.2,3.71,18.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124585,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389941,2139666,41.1,3.89,26.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124586,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389942,2524637,60.3,3.29,13.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124587,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389943,2245413,42.6,4.03,23.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124588,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389944,2596122,49.2,3.82,19.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124589,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389945,2835939,55.2,4.01,15,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124590,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389946,2346861,50.1,3.67,20.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124591,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523509,Mouse LGN - Shell,8,491523430,Slc17a6-IRES-Cre;Ai14-219925.08.01,501389947,1633159,33.8,4.31,24.9,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497124592,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523512,Mouse LGN - Shell,9,491523446,Slc17a6-IRES-Cre;Ai14-219925.09.01,501389948,2574550,34,3.77,27.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124593,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523512,Mouse LGN - Shell,9,491523446,Slc17a6-IRES-Cre;Ai14-219925.09.01,501389949,2460903,41,4.37,21.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497124594,491354005,P57,Slc17a6-IRES-Cre,Ai14,cre reporter positive,491523512,Mouse LGN - Shell,9,491523446,Slc17a6-IRES-Cre;Ai14-219925.09.01,501389950,2296083,55.8,3.51,13.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
