Symbol	 Ensemble  Acc 	GeneID
SNORD29	ENSG00000223004.1	9297.0
SNORD31	ENSG00000201847.1	9298.0
SNORD32B	ENSG00000201330.1	692092.0
SNORD36C	ENSG00000252542.1	26813.0
SNORD37	ENSG00000212377.1	26812.0
SNORD38A	ENSG00000202031.1	94162.0
SNORD41	ENSG00000212302.1	26810.0
SNORD43	ENSG00000212277.1	26807.0
SNORD44	ENSG00000200072.1	26806.0
SNORD46	ENSG00000200913.1	94161.0
SNORD48	ENSG00000201823.1	26801.0
SNORD5	ENSG00000272166.1	692072.0
SNORD51	ENSG00000207047.2	26798.0
SNORD53	ENSG00000265145.1	26796.0
SNORD54	ENSG00000238650.1	26795.0
SNORD56	ENSG00000200377.1	26793.0
SNORD59A	ENSG00000207031.1	26789.0
SNORD6	ENSG00000202314.1	692075.0
SNORD60	ENSG00000252692.1	26788.0
SNORD62A	ENSG00000235284.1	26786.0
SNORD62B	ENSG00000231587.1	692093.0
SNORD63	ENSG00000251987.1	26785.0
SNORD65	ENSG00000212191.1	692106.0
SNORD66	ENSG00000212158.1	692107.0
SNORD67	ENSG00000252427.1	692108.0
SNORD69	ENSG00000212452.1	692109.0
SNORD70	ENSG00000212534.1	692110.0
SNORD72	ENSG00000212296.1	619564.0
SNORD74	ENSG00000200999.1	619498.0
SNORD75	ENSG00000221300.1	692195.0
SNORD77	ENSG00000251967.1	692197.0
SNORD78	ENSG00000208317.1	692198.0
SNORD79	ENSG00000251878.1	26770.0
SNORD8	ENSG00000200785.1	319103.0
SNORD81	ENSG00000199934.1	26769.0
SNORD82	ENSG00000202400.1	25826.0
SNORD84	ENSG00000265236.1	692199.0
SNORD89	ENSG00000212283.1	692205.0
SNORD9	ENSG00000199436.1	692053.0
SNORD90	ENSG00000212447.1	692206.0
SNORD92	ENSG00000264994.1	692209.0
SNORD99	ENSG00000221539.1	692212.0
SNRK	ENSG00000163788.9	54861.0
SNRK-AS1	ENSG00000234617.1	100873954.0
SNRNP200	ENSG00000144028.10	23020.0
SNRNP27	ENSG00000124380.6	11017.0
SNRNP35	ENSG00000184209.14	11066.0
SNRNP40	ENSG00000060688.8	9410.0
SNRNP48	ENSG00000168566.11	154007.0
SNRPBP1	ENSG00000223550.1	100499258.0
SNRPC	ENSG00000124562.5	6631.0
SNRPE	ENSG00000182004.8	6635.0
SNRPEP10	ENSG00000227002.2	100874424.0
SNRPEP6	ENSG00000217824.1	100874414.0
SNRPEP7	ENSG00000225990.2	100874415.0
SNRPEP8	ENSG00000231399.1	100874423.0
SNRPF	ENSG00000139343.6	6636.0
SNRPFP2	ENSG00000229786.1	100874411.0
SNRPFP3	ENSG00000225501.1	100874422.0
SNRPG	ENSG00000143977.9	6637.0
SNRPGP1	ENSG00000258577.1	326272.0
SNRPGP10	ENSG00000235363.1	100130289.0
SNRPGP12	ENSG00000226734.1	100874427.0
SNRPGP14	ENSG00000236577.1	100874434.0
SNRPGP5	ENSG00000235763.1	100874418.0
SNRPGP6	ENSG00000205433.4	100861574.0
SNRPGP7	ENSG00000242915.1	100874408.0
SNRPGP8	ENSG00000226718.1	100874409.0
SNRPGP9	ENSG00000228551.1	100506574.0
SNTG1	ENSG00000147481.9	54212.0
SNX10	ENSG00000086300.11	29887.0
SNX17	ENSG00000115234.6	9784.0
SNX18P14	ENSG00000235571.1	100418972.0
SNX18P15	ENSG00000225015.1	100419019.0
SNX18P16	ENSG00000233218.1	100419020.0
SNX18P2	ENSG00000232843.2	642952.0
SNX18P23	ENSG00000250016.2	100132617.0
SNX18P26	ENSG00000227568.1	100419038.0
SNX18P27	ENSG00000253418.1	100873788.0
SNX18P3	ENSG00000225345.3	100418975.0
SNX18P5	ENSG00000229146.1	100418977.0
SNX18P7	ENSG00000234373.1	100418980.0
SNX18P8	ENSG00000231390.1	100418981.0
SNX19	ENSG00000120451.6	399979.0
SNX19P2	ENSG00000235500.2	400094.0
SNX24	ENSG00000064652.6	28966.0
SNX25	ENSG00000109762.11	83891.0
SNX25P1	ENSG00000236809.2	100419028.0
SNX3	ENSG00000112335.10	8724.0
SNX30	ENSG00000148158.12	401548.0
SNX31	ENSG00000174226.4	169166.0
SNX5P1	ENSG00000249858.2	100131940.0
SNX7	ENSG00000162627.12	51375.0
SNX8	ENSG00000106266.4	29886.0
SNX9	ENSG00000130340.10	51429.0
SOAT2	ENSG00000167780.7	8435.0
SOBP	ENSG00000112320.7	55084.0
SOCS2	ENSG00000120833.9	8835.0
SOCS2-AS1	ENSG00000246985.3	144481.0
SOCS4	ENSG00000180008.8	122809.0
SOCS5	ENSG00000171150.7	9655.0
SOCS5P1	ENSG00000236610.1	100420754.0
SOCS5P2	ENSG00000224682.1	100128299.0
SOCS5P5	ENSG00000216904.2	643884.0
SOD1P3	ENSG00000253651.1	101060005.0
SOD2	ENSG00000112096.12	6648.0
SOD2P1	ENSG00000234257.1	100421046.0
SOD3	ENSG00000109610.5	6649.0
SOGA3	ENSG00000214338.6	387104.0
SOHLH1	ENSG00000165643.6	402381.0
SORBS1	ENSG00000095637.16	10580.0
SORBS3	ENSG00000120896.9	10174.0
SORCS1	ENSG00000108018.11	114815.0
SORCS2	ENSG00000184985.12	57537.0
SORCS3	ENSG00000156395.8	22986.0
SORCS3-AS1	ENSG00000226387.2	100505890.0
SORL1	ENSG00000137642.8	6653.0
SORT1	ENSG00000134243.7	6272.0
SOS1	ENSG00000115904.8	6654.0
SOS2	ENSG00000100485.7	6655.0
SOWAHA	ENSG00000198944.4	134548.0
SOWAHC	ENSG00000198142.3	65124.0
SOX1	ENSG00000182968.3	6656.0
SOX13	ENSG00000143842.10	9580.0
SOX14	ENSG00000168875.1	8403.0
SOX2-OT	ENSG00000242808.3	347689.0
SOX30	ENSG00000039600.6	11063.0
SOX5	ENSG00000134532.11	6660.0
SOX7	ENSG00000171056.6	83595.0
SP1	ENSG00000185591.5	6667.0
SP110	ENSG00000135899.12	3431.0
SP140	ENSG00000079263.14	11262.0
SP140L	ENSG00000185404.12	93349.0
SP3	ENSG00000172845.9	6670.0
SP4	ENSG00000105866.9	6671.0
SP5	ENSG00000204335.3	389058.0
SP7	ENSG00000170374.4	121340.0
SP8	ENSG00000164651.12	221833.0
SP9	ENSG00000217236.1	100131390.0
SPA17P1	ENSG00000236797.1	171424.0
SPACA7	ENSG00000153498.7	122258.0
SPAG1	ENSG00000104450.8	6674.0
SPAG11A	ENSG00000178287.13	653423.0
SPAG11B	ENSG00000164871.13	10407.0
SPAG16	ENSG00000144451.14	79582.0
SPAG8	ENSG00000137098.9	26206.0
SPAM1	ENSG00000106304.11	6677.0
SPAST	ENSG00000021574.7	6683.0
SPATA12	ENSG00000186451.1	353324.0
SPATA13	ENSG00000182957.11	221178.0
SPATA13-AS1	ENSG00000227213.1	100874231.0
SPATA16	ENSG00000144962.6	83893.0
SPATA17	ENSG00000162814.6	128153.0
SPATA19	ENSG00000166118.3	219938.0
SPATA21	ENSG00000187144.7	374955.0
SPATA24	ENSG00000170469.6	202051.0
SPATA2P1	ENSG00000228319.1	100873966.0
SPATA3	ENSG00000173699.11	130560.0
SPATA31A1	ENSG00000204849.5	647060.0
SPATA31A3	ENSG00000147926.9	727830.0
SPATA31A5	ENSG00000233788.4	727905.0
SPATA31A6	ENSG00000185775.9	389730.0
SPATA31C1	ENSG00000230246.3	441452.0
SPATA31C2	ENSG00000177910.6	645961.0
SPATA31E1	ENSG00000177992.9	286234.0
SPATA4	ENSG00000150628.2	132851.0
SPATA42	ENSG00000203897.3	642864.0
SPATA6	ENSG00000132122.7	54558.0
SPATA6L	ENSG00000106686.12	55064.0
SPATA9	ENSG00000145757.11	83890.0
SPATC1	ENSG00000186583.7	375686.0
SPATS1	ENSG00000249481.2	221409.0
SPATS2	ENSG00000123352.13	65244.0
SPATS2L	ENSG00000196141.8	26010.0
SPC25	ENSG00000152253.4	57405.0
SPCS1	ENSG00000114902.9	28972.0
SPCS2	ENSG00000118363.7	9789.0
SPCS2P3	ENSG00000247872.2	100288739.0
SPCS2P4	ENSG00000228589.2	653566.0
SPCS3	ENSG00000129128.8	60559.0
SPDEF	ENSG00000124664.6	25803.0
SPDL1	ENSG00000040275.12	54908.0
SPDYE1	ENSG00000136206.3	285955.0
SPDYE2	ENSG00000205238.5	441273.0
SPDYE2B	ENSG00000173678.10	100310812.0
SPDYE6	ENSG00000166667.8	729597.0
SPDYE9P	ENSG00000186645.6	643909.0
SPEF2	ENSG00000152582.8	79925.0
SPEG	ENSG00000072195.10	10290.0
SPEN	ENSG00000065526.6	23013.0
SPERT	ENSG00000174015.5	220082.0
SPHKAP	ENSG00000153820.8	80309.0
SPICE1	ENSG00000163611.7	152185.0
SPIDR	ENSG00000164808.12	23514.0
SPIN1	ENSG00000106723.12	10927.0
SPINK1	ENSG00000164266.6	6690.0
SPINK13	ENSG00000214510.5	153218.0
SPINK14	ENSG00000196800.2	408187.0
SPINK2	ENSG00000128040.6	6691.0
SPINK4	ENSG00000122711.4	27290.0
SPINK5	ENSG00000133710.11	11005.0
SPINK6	ENSG00000178172.2	404203.0
SPINK7	ENSG00000145879.6	84651.0
SPINK9	ENSG00000204909.3	643394.0
SPOCD1	ENSG00000134668.8	90853.0
SPOCK1	ENSG00000152377.8	6695.0
SPOCK2	ENSG00000107742.8	9806.0
SPOCK3	ENSG00000196104.6	50859.0
SPON2	ENSG00000159674.7	10417.0
SPOPL	ENSG00000144228.4	339745.0
SPP2	ENSG00000072080.6	6694.0
SPPL3	ENSG00000157837.11	121665.0
SPR	ENSG00000116096.5	6697.0
SPRED2	ENSG00000198369.5	200734.0
SPRR4	ENSG00000184148.3	163778.0
SPRY1	ENSG00000164056.6	10252.0
SPRY4	ENSG00000187678.8	81848.0
SPRYD3	ENSG00000167778.4	84926.0
SPRYD4	ENSG00000176422.10	283377.0
SPRYD7	ENSG00000123178.10	57213.0
SPSB1	ENSG00000171621.9	80176.0
SPSB4	ENSG00000175093.4	92369.0
SPTA1	ENSG00000163554.7	6708.0
SPTAN1	ENSG00000197694.9	6709.0
SPTBN1	ENSG00000115306.11	6711.0
SPTLC1	ENSG00000090054.9	10558.0
SPTLC1P1	ENSG00000230397.1	100874511.0
SPTLC1P3	ENSG00000219940.2	100874499.0
SPTLC1P4	ENSG00000232678.2	100874500.0
SPTLC1P5	ENSG00000227922.1	100874512.0
SPTY2D1	ENSG00000179119.10	144108.0
SPTY2D1-AS1	ENSG00000247595.2	100506540.0
SPZ1	ENSG00000164299.5	84654.0
SQLE	ENSG00000104549.7	6713.0
SQSTM1	ENSG00000161011.15	8878.0
SRA1	ENSG00000213523.5	10011.0
SRBD1	ENSG00000068784.8	55133.0
SRD5A1	ENSG00000145545.7	6715.0
SRD5A3	ENSG00000128039.6	79644.0
SREK1	ENSG00000153914.11	140890.0
SREK1IP1	ENSG00000153006.10	285672.0
SRF	ENSG00000112658.6	6722.0
SRGAP1	ENSG00000196935.4	57522.0
SRGAP2-AS1	ENSG00000233501.1	100873165.0
SRGAP2B	ENSG00000196369.6	647135.0
SRGAP3	ENSG00000196220.11	9901.0
SRGAP3-AS1	ENSG00000224808.1	100874103.0
SRGAP3-AS3	ENSG00000227929.3	100288831.0
SRGAP3-AS4	ENSG00000235830.1	100874132.0
SRI	ENSG00000075142.9	6717.0
SRIP1	ENSG00000248660.1	6644.0
SRM	ENSG00000116649.5	6723.0
SRMP2	ENSG00000258485.2	326269.0
SRP72	ENSG00000174780.11	6731.0
SRP72P2	ENSG00000188451.7	153932.0
SRPK2	ENSG00000135250.12	6733.0
SRPRB	ENSG00000144867.7	58477.0
SRRM1	ENSG00000133226.12	10250.0
SRRM1P2	ENSG00000242195.1	100420834.0
SRRM4	ENSG00000139767.4	84530.0
SRRT	ENSG00000087087.14	51593.0
SRSF10	ENSG00000188529.10	10772.0
SRSF11	ENSG00000116754.9	9295.0
SRSF12	ENSG00000154548.8	135295.0
SRSF1P1	ENSG00000224640.1	100128625.0
SRSF3	ENSG00000112081.12	6428.0
SRSF5	ENSG00000100650.11	6430.0
SRSF8	ENSG00000180771.10	10929.0
SRSF9	ENSG00000111786.4	8683.0
SS18L2P1	ENSG00000232525.1	646213.0
SSBP1	ENSG00000106028.6	6742.0
SSBP2	ENSG00000145687.11	23635.0
SSBP3	ENSG00000157216.11	23648.0
SSBP3-AS1	ENSG00000198711.4	619518.0
SSH1	ENSG00000084112.10	54434.0
SSMEM1	ENSG00000165120.3	136263.0
SSPN	ENSG00000123096.7	8082.0
SSPO	ENSG00000197558.7	23145.0
SSR1	ENSG00000124783.8	6745.0
SSR1P1	ENSG00000220598.1	100420476.0
SSR1P2	ENSG00000226665.1	100131189.0
SSR2	ENSG00000163479.9	6746.0
SSR3	ENSG00000114850.2	6747.0
SSRP1	ENSG00000149136.3	6749.0
SST	ENSG00000157005.3	6750.0
SSTR1	ENSG00000139874.5	6751.0
SSU72	ENSG00000160075.10	29101.0
SSU72P3	ENSG00000186232.2	143506.0
SSU72P7	ENSG00000229542.3	390033.0
SSUH2	ENSG00000125046.10	51066.0
SSX2IP	ENSG00000117155.12	117178.0
SSXP10	ENSG00000217330.1	100287603.0
ST13P10	ENSG00000213234.4	399950.0
ST13P11	ENSG00000213368.3	728162.0
ST13P12	ENSG00000248400.2	100127911.0
ST13P13	ENSG00000229256.1	401648.0
ST13P14	ENSG00000240959.1	100422602.0
ST13P15	ENSG00000243759.1	100422603.0
ST13P19	ENSG00000228110.3	100131961.0
ST13P20	ENSG00000215875.4	729828.0
ST13P21	ENSG00000227832.1	642818.0
ST13P3	ENSG00000257773.1	144638.0
ST13P4	ENSG00000232150.3	145165.0
ST13P5	ENSG00000212789.3	144106.0
ST3GAL1P1	ENSG00000250656.2	100421804.0
ST3GAL3	ENSG00000126091.15	6487.0
ST3GAL4	ENSG00000110080.14	6484.0
ST3GAL5	ENSG00000115525.12	8869.0
ST3GAL6-AS1	ENSG00000239445.1	100874207.0
ST6GAL1	ENSG00000073849.10	6480.0
ST6GAL2	ENSG00000144057.11	84620.0
ST6GAL2-IT1	ENSG00000238250.1	100874354.0
ST6GALNAC2P1	ENSG00000228902.1	100422716.0
ST6GALNAC3	ENSG00000184005.9	256435.0
ST6GALNAC4	ENSG00000136840.14	27090.0
ST6GALNAC4P1	ENSG00000233469.1	100874524.0
ST6GALNAC5	ENSG00000117069.10	81849.0
ST6GALNAC6	ENSG00000160408.10	30815.0
ST7-AS1	ENSG00000227199.1	93653.0
ST7-AS2	ENSG00000226367.1	93654.0
ST8SIA1	ENSG00000111728.6	6489.0
ST8SIA6	ENSG00000148488.11	338596.0
ST8SIA6-AS1	ENSG00000204832.5	100128098.0
STAB1	ENSG00000010327.6	23166.0
STAC3	ENSG00000185482.3	246329.0
STAG3L4	ENSG00000106610.10	64940.0
STAG3L5P	ENSG00000242294.2	101735302.0
STAM	ENSG00000136738.10	8027.0
STAM2	ENSG00000115145.5	10254.0
STAMBP	ENSG00000124356.11	10617.0
STAMBPL1	ENSG00000138134.7	57559.0
STAP1	ENSG00000035720.3	26228.0
STARD10	ENSG00000214530.3	10809.0
STARD13-IT1	ENSG00000230300.1	100874373.0
STARD3NL	ENSG00000010270.9	83930.0
STARD7	ENSG00000084090.9	56910.0
STARP1	ENSG00000214266.2	6771.0
STAT1	ENSG00000115415.14	6772.0
STAT2	ENSG00000170581.9	6773.0
STAT4	ENSG00000138378.13	6775.0
STAT6	ENSG00000166888.6	6778.0
STAU2	ENSG00000040341.13	27067.0
STC1	ENSG00000159167.7	6781.0
STC2	ENSG00000113739.6	8614.0
STEAP1	ENSG00000164647.4	26872.0
STEAP1B	ENSG00000105889.10	256227.0
STEAP2	ENSG00000157214.9	261729.0
STEAP2-AS1	ENSG00000227646.3	100874100.0
STEAP3	ENSG00000115107.15	55240.0
STEAP3-AS1	ENSG00000229867.1	100874111.0
STIL	ENSG00000123473.11	6491.0
STIM1	ENSG00000167323.5	6786.0
STIM2	ENSG00000109689.10	57620.0
STK10	ENSG00000072786.8	6793.0
STK17A	ENSG00000164543.5	9263.0
STK17B	ENSG00000081320.6	9262.0
STK25	ENSG00000115694.10	10494.0
STK31	ENSG00000196335.8	56164.0
STK32A	ENSG00000169302.10	202374.0
STK32B	ENSG00000152953.8	55351.0
STK32C	ENSG00000165752.12	282974.0
STK33P1	ENSG00000227412.1	553118.0
STK36	ENSG00000163482.7	27148.0
STK38	ENSG00000112079.8	11329.0
STK38L	ENSG00000211455.3	23012.0
STK39	ENSG00000198648.6	27347.0
STMN1	ENSG00000117632.16	3925.0
STMN1P2	ENSG00000251440.2	100289663.0
STOM	ENSG00000148175.8	2040.0
STOML2	ENSG00000165283.11	30968.0
STON1	ENSG00000243244.1	11037.0
STON1-GTF2A1L	ENSG00000068781.16	286749.0
STPG1	ENSG00000001460.13	90529.0
STPG2	ENSG00000163116.5	285555.0
STPG2-AS1	ENSG00000251620.1	101410545.0
STRADB	ENSG00000082146.8	55437.0
STRADBP1	ENSG00000213205.3	389599.0
STRAP	ENSG00000023734.6	11171.0
STRBP	ENSG00000165209.14	55342.0
STRIP2	ENSG00000128578.5	57464.0
STRN	ENSG00000115808.7	6801.0
STRN3	ENSG00000196792.7	29966.0
STT3A	ENSG00000134910.8	3703.0
STT3A-AS1	ENSG00000254671.1	105369550.0
STT3B	ENSG00000163527.5	201595.0
STX11	ENSG00000135604.9	8676.0
STX12	ENSG00000117758.9	23673.0
STX17	ENSG00000136874.6	55014.0
STX18	ENSG00000168818.5	53407.0
STX18-AS1	ENSG00000247708.3	100507266.0
STX2	ENSG00000111450.9	2054.0
STXBP1	ENSG00000136854.13	6812.0
STXBP3	ENSG00000116266.6	6814.0
STXBP5	ENSG00000164506.10	134957.0
STXBP5-AS1	ENSG00000233452.2	729178.0
STXBP5L	ENSG00000145087.8	9515.0
STXBP6	ENSG00000168952.11	29091.0
STYX	ENSG00000198252.7	6815.0
STYXL1	ENSG00000127952.12	51657.0
SUB1P1	ENSG00000227203.2	728938.0
SUCLA2-AS1	ENSG00000227848.1	101929410.0
SUCLA2P1	ENSG00000224936.1	646520.0
SUCLA2P2	ENSG00000233107.1	100129863.0
SUCLA2P3	ENSG00000229593.1	100421648.0
SUCLG1	ENSG00000163541.7	8802.0
SUCNR1	ENSG00000198829.5	56670.0
SUFU	ENSG00000107882.7	51684.0
SUGT1	ENSG00000165416.10	10910.0
SUGT1P2	ENSG00000213842.2	728706.0
SULF1	ENSG00000137573.9	23213.0
SULT1B1	ENSG00000173597.4	27284.0
SULT1C2	ENSG00000198203.5	6819.0
SULT1C2P1	ENSG00000237223.2	151234.0
SULT1C3	ENSG00000196228.2	442038.0
SULT1C4	ENSG00000198075.5	27233.0
SULT1D1P	ENSG00000236959.1	133150.0
SULT1E1	ENSG00000109193.6	6783.0
SULT6B1	ENSG00000138068.6	391365.0
SUMF1	ENSG00000144455.9	285362.0
SUMF2	ENSG00000129103.13	25870.0
SUMO1	ENSG00000116030.12	7341.0
SUMO1P2	ENSG00000229612.1	474337.0
SUMO2P1	ENSG00000235238.1	285829.0
SUMO2P3	ENSG00000224971.1	652489.0
SUMO2P4	ENSG00000249183.1	100288757.0
SUMO2P5	ENSG00000251663.1	100526738.0
SUMO2P6	ENSG00000249031.1	100127922.0
SUMO2P8	ENSG00000228976.1	100506244.0
SUN1	ENSG00000164828.13	23353.0
SUN3	ENSG00000164744.8	256979.0
SUPT16H	ENSG00000092201.5	11198.0
SUPT20H	ENSG00000102710.15	55578.0
SUPT3H	ENSG00000196284.9	8464.0
SUPT7L	ENSG00000119760.11	9913.0
SURF1	ENSG00000148290.5	6834.0
SURF2	ENSG00000148291.5	6835.0
SURF4	ENSG00000148248.9	6836.0
SURF6	ENSG00000148296.5	6838.0
SUSD1	ENSG00000106868.12	64420.0
SUSD3	ENSG00000157303.6	203328.0
SUSD4	ENSG00000143502.10	55061.0
SUV39H2	ENSG00000152455.11	79723.0
SV2A	ENSG00000159164.5	9900.0
SVEP1	ENSG00000165124.13	79987.0
SVIL	ENSG00000197321.10	6840.0
SVILP1	ENSG00000234814.3	645954.0
SVIP	ENSG00000198168.4	258010.0
SVOP	ENSG00000166111.5	55530.0
SVOPL	ENSG00000157703.11	136306.0
SWAP70	ENSG00000133789.10	23075.0
SWI5	ENSG00000175854.7	375757.0
SYBU	ENSG00000147642.12	55638.0
SYCE1	ENSG00000171772.11	93426.0
SYCP1	ENSG00000198765.7	6847.0
SYCP2L	ENSG00000153157.8	221711.0
SYCP3	ENSG00000139351.10	50511.0
SYDE2	ENSG00000097096.8	84144.0
SYF2	ENSG00000117614.5	25949.0
SYNC	ENSG00000162520.10	81493.0
SYNE1	ENSG00000131018.18	23345.0
SYNE1-AS1	ENSG00000234577.1	100505475.0
SYNJ2	ENSG00000078269.9	8871.0
SYNJ2-IT1	ENSG00000233496.1	100874300.0
SYNJ2BP	ENSG00000213463.3	55333.0
SYNPO	ENSG00000171992.8	11346.0
SYNPO2	ENSG00000172403.6	171024.0
SYNPR	ENSG00000163630.6	132204.0
SYNPR-AS1	ENSG00000241359.1	100874016.0
SYPL1	ENSG00000008282.3	6856.0
SYPL2	ENSG00000143028.7	284612.0
SYT1	ENSG00000067715.9	6857.0
SYT11	ENSG00000132718.7	23208.0
SYT12	ENSG00000173227.9	91683.0
SYT14	ENSG00000143469.12	255928.0
SYT15	ENSG00000204176.9	83849.0
SYT16	ENSG00000139973.11	83851.0
SYT6	ENSG00000134207.10	148281.0
SYT7	ENSG00000011347.5	9066.0
SYT8	ENSG00000149043.12	90019.0
SYT9	ENSG00000170743.12	143425.0
SYTL1	ENSG00000142765.13	84958.0
SYTL2	ENSG00000137501.12	54843.0
SYTL3	ENSG00000164674.11	94120.0
SZRD1	ENSG00000055070.12	26099.0
SZT2	ENSG00000198198.9	23334.0
SZT2-AS1	ENSG00000229372.1	100873952.0
T	ENSG00000164458.5	6862.0
TAB2	ENSG00000055208.13	23118.0
TAC1	ENSG00000006128.7	6863.0
TAC3	ENSG00000166863.7	6866.0
TACC1	ENSG00000147526.15	6867.0
TACC3	ENSG00000013810.14	10460.0
TACR1	ENSG00000115353.6	6869.0
TACR2	ENSG00000075073.10	6865.0
TACR3	ENSG00000169836.4	6870.0
TACSTD2	ENSG00000184292.5	4070.0
TADA2B	ENSG00000173011.11	93624.0
TADA3	ENSG00000171148.9	10474.0
TAF10	ENSG00000166337.5	6881.0
TAF11	ENSG00000064995.12	6882.0
TAF13	ENSG00000197780.5	6884.0
TAF13P2	ENSG00000225658.1	100462886.0
TAF1A	ENSG00000143498.13	9015.0
TAF1B	ENSG00000115750.12	9014.0
TAF1D	ENSG00000166012.10	79101.0
TAF5	ENSG00000148835.9	6877.0
TAF6L	ENSG00000162227.3	10629.0
TAF8	ENSG00000137413.11	129685.0
TAF9	ENSG00000085231.9	6880.0
TAF9BP1	ENSG00000213871.3	246135.0
TAF9BP2	ENSG00000215760.2	100130319.0
TAGAP	ENSG00000164691.12	117289.0
TAGLN	ENSG00000149591.12	6876.0
TAGLN2P1	ENSG00000253676.1	100418887.0
TAL1	ENSG00000162367.7	6886.0
TAMM41	ENSG00000144559.6	132001.0
TANC1	ENSG00000115183.9	85461.0
TANK	ENSG00000136560.9	10010.0
TAOK3	ENSG00000135090.9	51347.0
TAP1	ENSG00000168394.9	6890.0
TAPBPL	ENSG00000139192.7	55080.0
TAPT1	ENSG00000169762.12	202018.0
TAPT1-AS1	ENSG00000263327.2	202020.0
TARBP1	ENSG00000059588.5	6894.0
TARBP2	ENSG00000139546.6	6895.0
TARDBP	ENSG00000120948.11	23435.0
TARS	ENSG00000113407.9	6897.0
TARS2	ENSG00000143374.10	80222.0
TARS2P1	ENSG00000248104.1	100533844.0
TAS1R2	ENSG00000179002.5	80834.0
TAS1R3	ENSG00000169962.4	83756.0
TAS2R1	ENSG00000169777.5	50834.0
TAS2R10	ENSG00000121318.2	50839.0
TAS2R13	ENSG00000212128.2	50838.0
TAS2R14	ENSG00000212127.5	50840.0
TAS2R16	ENSG00000128519.2	50833.0
TAS2R19	ENSG00000212124.2	259294.0
TAS2R20	ENSG00000255837.1	259295.0
TAS2R2P	ENSG00000203523.3	338396.0
TAS2R3	ENSG00000127362.2	50831.0
TAS2R30	ENSG00000256188.1	259293.0
TAS2R31	ENSG00000256436.1	259290.0
TAS2R38	ENSG00000257138.1	5726.0
TAS2R39	ENSG00000236398.2	259285.0
TAS2R4	ENSG00000127364.2	50832.0
TAS2R40	ENSG00000221937.3	259286.0
TAS2R41	ENSG00000221855.1	259287.0
TAS2R42	ENSG00000186136.1	353164.0
TAS2R43	ENSG00000255374.1	259289.0
TAS2R46	ENSG00000226761.3	259292.0
TAS2R5	ENSG00000127366.4	54429.0
TAS2R50	ENSG00000212126.3	259296.0
TAS2R60	ENSG00000185899.1	338398.0
TAS2R62P	ENSG00000234066.1	338399.0
TAS2R63P	ENSG00000256019.1	338413.0
TAS2R64P	ENSG00000256274.1	338412.0
TAS2R67P	ENSG00000256629.1	448991.0
TAS2R7	ENSG00000121377.2	50837.0
TAS2R8	ENSG00000121314.2	50836.0
TATDN1	ENSG00000147687.12	83940.0
TATDN1P1	ENSG00000234369.1	728737.0
TATDN2	ENSG00000157014.6	9797.0
TATDN2P2	ENSG00000218226.1	100272205.0
TATDN2P3	ENSG00000235205.1	100420458.0
TATDN3	ENSG00000203705.6	128387.0
TBATA	ENSG00000166220.8	219793.0
TBC1D1	ENSG00000065882.11	23216.0
TBC1D10C	ENSG00000175463.7	374403.0
TBC1D12	ENSG00000108239.8	23232.0
TBC1D13	ENSG00000107021.11	54662.0
TBC1D15	ENSG00000121749.11	64786.0
TBC1D19	ENSG00000109680.6	55296.0
TBC1D23	ENSG00000036054.8	55773.0
TBC1D30	ENSG00000111490.8	23329.0
TBC1D31	ENSG00000156787.12	93594.0
TBC1D32	ENSG00000146350.9	221322.0
TBC1D3P6	ENSG00000224966.4	101928566.0
TBC1D4	ENSG00000136111.8	9882.0
TBC1D5	ENSG00000131374.10	9779.0
TBC1D7	ENSG00000145979.13	51256.0
TBC1D8	ENSG00000204634.8	11138.0
TBC1D9	ENSG00000109436.7	23158.0
TBC1D9B	ENSG00000197226.8	23061.0
TBCA	ENSG00000171530.9	6902.0
TBCAP2	ENSG00000235829.1	494541.0
TBCAP3	ENSG00000249055.1	101290501.0
TBCC	ENSG00000124659.5	6903.0
TBCCD1	ENSG00000113838.8	55171.0
TBCE	ENSG00000116957.8	6905.0
TBCEL	ENSG00000154114.8	219899.0
TBCK	ENSG00000145348.12	93627.0
TBL2	ENSG00000106638.11	26608.0
TBP	ENSG00000112592.8	6908.0
TBPL1	ENSG00000028839.5	9519.0
TBR1	ENSG00000136535.10	10716.0
TBRG4	ENSG00000136270.9	9238.0
TBX15	ENSG00000092607.9	6913.0
TBX18	ENSG00000112837.12	9096.0
TBX19	ENSG00000143178.8	9095.0
TBX3	ENSG00000135111.10	6926.0
TBX5-AS1	ENSG00000255399.2	255480.0
TBXAS1	ENSG00000059377.11	6916.0
TCAIM	ENSG00000179152.14	285343.0
TCEA1P1	ENSG00000197214.5	6918.0
TCEA1P4	ENSG00000236184.1	100421350.0
TCERG1	ENSG00000113649.7	10915.0
TCERG1L	ENSG00000176769.9	256536.0
TCF19	ENSG00000137310.7	6941.0
TCF21	ENSG00000118526.6	6943.0
TCF23	ENSG00000163792.5	150921.0
TCF7L2	ENSG00000148737.11	6934.0
TCHH	ENSG00000159450.8	7062.0
TCHHL1	ENSG00000182898.3	126637.0
TCHP	ENSG00000139437.13	84260.0
TCIRG1	ENSG00000110719.5	10312.0
TCOF1	ENSG00000070814.13	6949.0
TCP1	ENSG00000120438.7	6950.0
TCP10L2	ENSG00000166984.7	401285.0
TCP11L2	ENSG00000166046.6	255394.0
